"";"Group_#";"Member#";"DPI";"Centered";"Smoothing";"Gaussian_Sigma";"Data_Loading_Time [s]";"PCA";"Normalized";"split";"k";"accuracy";"k_time [s]"
"1";"4";"all";"300";"FALSE";"average";"0";"272.843";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"90.2083333333333";"3398.459"
