"";"Group_#";"Member#";"DPI";"Centered";"Smoothing";"Gaussian_Sigma";"Data_Loading_Time [s]";"PCA";"Normalized";"split";"k";"accuracy";"k_time [s]"
"1";"4";"all";"300";"TRUE";"none";"0";"185.517";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"98.7083333333333";"3434.301"
