"";"Group_#";"Member#";"DPI";"Centered";"Smoothing";"Gaussian_Sigma";"Data_Loading_Time [s]";"PCA";"Normalized";"split";"k";"accuracy";"k_time [s]"
"1";"4";"all";"300";"FALSE";"gaussian";"4";"299.253000000001";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"93.4166666666667";"3334.649"
