"";"Group_#";"Member#";"DPI";"Centered";"Smoothing";"Gaussian_Sigma";"Data_Loading_Time [s]";"PCA";"Normalized";"split";"k";"accuracy";"k_time [s]"
"1";"4";"all";"300";"FALSE";"gaussian";"2";"288.435";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"94.2083333333333";"3271.691"
