"";"Group_#";"Member#";"DPI";"Centered";"Smoothing";"Gaussian_Sigma";"Data_Loading_Time [s]";"PCA";"Normalized";"split";"k";"accuracy";"k_time [s]"
"178";"1";"3";"100";"1";"gaussian";"0.6";"6.40899999999965";"FALSE";"FALSE";"0.8  (Person dependent)";"28";"97.5";"2.41500000000087"
"179";"1";"3";"100";"1";"gaussian";"0.6";"6.40899999999965";"FALSE";"FALSE";"0.8  (Person dependent)";"29";"97.5";"2.41800000000148"
"180";"1";"3";"100";"1";"gaussian";"0.6";"6.40899999999965";"FALSE";"FALSE";"0.8  (Person dependent)";"30";"97.125";"2.41500000000087"
"181";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"1";"97.625";"2.40399999999863"
"182";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"2";"96.875";"2.26800000000003"
"183";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"3";"97.125";"2.21800000000076"
"184";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"4";"97";"2.40599999999904"
"185";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"5";"96.75";"2.22399999999834"
"186";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"6";"96.375";"2.40400000000227"
"187";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"7";"96.75";"2.40799999999945"
"188";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"8";"96.25";"2.26800000000003"
"189";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"9";"96.25";"2.22200000000157"
"190";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"95.875";"2.23300000000017"
"191";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"11";"96";"2.46600000000035"
"192";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"12";"95.75";"2.54699999999866"
"193";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"13";"95.625";"2.41100000000006"
"194";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"14";"95.5";"2.16100000000006"
"195";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"15";"95.375";"2.20999999999913"
"196";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"16";"95";"2.40999999999985"
"197";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"17";"94.75";"2.40999999999985"
"198";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"18";"94.75";"2.16299999999683"
"199";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"19";"94.75";"2.21600000000035"
"200";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"20";"95";"2.40999999999985"
"201";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"21";"94.625";"2.23699999999735"
"202";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"22";"94.5";"2.41400000000067"
"203";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"23";"94.25";"2.15899999999965"
"204";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"24";"94.25";"2.21099999999933"
"205";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"25";"94.125";"2.41399999999703"
"206";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"26";"94.125";"2.41700000000128"
"207";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"27";"93.75";"2.17499999999927"
"208";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"28";"93.875";"2.22199999999793"
"209";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"29";"93.75";"2.41400000000067"
"210";"2";"1";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"30";"93";"2.17399999999907"
"211";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"1";"99.25";"2.22000000000116"
"212";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"2";"99.125";"2.40999999999985"
"213";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"3";"99.375";"2.41200000000026"
"214";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"4";"99";"2.44899999999689"
"215";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"5";"99";"2.45100000000093"
"216";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"6";"99";"2.25"
"217";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"7";"98.875";"2.41100000000006"
"218";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"8";"99";"2.62099999999919"
"219";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"9";"98.875";"2.24699999999939"
"220";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"98.875";"2.23500000000058"
"221";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"11";"99";"2.40799999999945"
"222";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"12";"99";"2.40699999999924"
"223";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"13";"98.875";"2.2510000000002"
"224";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"14";"98.75";"2.23400000000038"
"225";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"15";"98.75";"2.40899999999965"
"226";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"16";"98.625";"2.40899999999965"
"227";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"17";"98.75";"2.41600000000108"
"228";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"18";"98.75";"2.40899999999965"
"229";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"19";"98.5";"2.41399999999703"
"230";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"20";"98.5";"2.41400000000067"
"231";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"21";"98.5";"2.40999999999985"
"232";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"22";"98.375";"2.41799999999785"
"233";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"23";"98.25";"2.2410000000018"
"234";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"24";"98.375";"2.42099999999846"
"235";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"25";"98.375";"2.41300000000047"
"236";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"26";"98.25";"2.41699999999764"
"237";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"27";"98.25";"2.26599999999962"
"238";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"28";"98.125";"2.43800000000192"
"239";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"29";"98";"2.4800000000032"
"240";"2";"2";"100";"1";"gaussian";"0.6";"6.41200000000026";"FALSE";"FALSE";"0.8  (Person dependent)";"30";"98.125";"2.44700000000012"
"241";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"1";"99";"2.41800000000148"
"242";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"2";"99";"2.44099999999889"
"243";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"3";"98.875";"2.28099999999904"
"244";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"4";"99";"2.27599999999802"
"245";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"5";"99.125";"2.24499999999898"
"246";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"6";"99.125";"2.229000000003"
"247";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"7";"99";"2.22099999999773"
"248";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"8";"98.875";"2.48600000000079"
"249";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"9";"98.75";"2.40799999999945"
"250";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"99";"2.40899999999965"
"251";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"11";"98.75";"2.24799999999959"
"252";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"12";"98.875";"2.41100000000006"
"253";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"13";"98.625";"2.41300000000047"
"254";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"14";"98.75";"2.15999999999985"
"255";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"15";"98.625";"2.40999999999985"
"256";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"16";"98.625";"2.2599999999984"
"257";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"17";"98.625";"2.16799999999785"
"258";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"18";"98.5";"2.40899999999965"
"259";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"19";"98.375";"2.35299999999916"
"260";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"20";"98.5";"2.41700000000128"
"261";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"21";"98.25";"2.4429999999993"
"262";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"22";"98.25";"2.48699999999735"
"263";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"23";"98.375";"2.35800000000017"
"264";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"24";"98.5";"2.25400000000081"
"265";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"25";"98.375";"2.41499999999724"
"266";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"26";"98.375";"2.41700000000128"
"267";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"27";"98.375";"2.41799999999785"
"268";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"28";"98.25";"2.2510000000002"
"269";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"29";"98.25";"2.41999999999825"
"270";"2";"3";"100";"1";"gaussian";"0.6";"6.50200000000041";"FALSE";"FALSE";"0.8  (Person dependent)";"30";"98";"2.16600000000108"
"271";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"1";"97.25";"2.40899999999965"
"272";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"2";"96.625";"2.40899999999965"
"273";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"3";"96.875";"2.22300000000178"
"274";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"4";"96.625";"2.20999999999913"
"275";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"5";"96.5";"2.23099999999977"
"276";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"6";"96.375";"2.23699999999735"
"277";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"7";"96.625";"2.23700000000099"
"278";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"8";"96.5";"2.67099999999846"
"279";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"9";"96.5";"2.40599999999904"
"280";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"96.375";"2.22400000000198"
"281";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"11";"96.375";"2.19800000000032"
"282";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"12";"96.25";"2.40800000000309"
"283";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"13";"96.125";"2.40999999999985"
"284";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"14";"96.25";"2.38900000000285"
"285";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"15";"96.125";"2.28000000000247"
"286";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"16";"96";"2.41100000000006"
"287";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"17";"96.125";"2.25599999999758"
"288";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"18";"95.75";"2.18999999999869"
"289";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"19";"95.625";"2.38600000000224"
"290";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"20";"95.5";"2.19799999999668"
"291";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"21";"95.75";"2.20500000000175"
"292";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"22";"95.625";"2.1929999999993"
"293";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"23";"95.5";"2.38799999999901"
"294";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"24";"95.375";"2.40599999999904"
"295";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"25";"95.25";"2.19399999999951"
"296";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"26";"95.25";"2.41500000000087"
"297";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"27";"95.25";"2.41699999999764"
"298";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"28";"95";"2.26499999999942"
"299";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"29";"95.125";"2.23400000000038"
"300";"3";"1";"100";"1";"gaussian";"0.6";"6.47899999999936";"FALSE";"FALSE";"0.8  (Person dependent)";"30";"95";"2.41699999999764"
"301";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"1";"98.875";"2.40199999999822"
"302";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"2";"98.25";"2.43000000000029"
"303";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"3";"98.25";"2.21900000000096"
"304";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"4";"98.5";"2.19899999999689"
"305";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"5";"98.625";"2.22500000000218"
"306";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"6";"98.25";"2.20400000000154"
"307";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"7";"98.25";"2.3650000000016"
"308";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"8";"97.75";"2.69999999999709"
"309";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"9";"97.625";"2.22400000000198"
"310";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"98.125";"2.17900000000009"
"311";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"11";"98";"2.41100000000006"
"312";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"12";"97.625";"2.24399999999878"
"313";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"13";"97.5";"2.22999999999956"
"314";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"14";"97.625";"2.1820000000007"
"315";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"15";"97.375";"2.41500000000087"
"316";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"16";"97.5";"2.2589999999982"
"317";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"17";"97.5";"2.18499999999767"
"318";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"18";"97.625";"2.41300000000047"
"319";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"19";"97.375";"2.35399999999936"
"320";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"20";"97.375";"2.41500000000087"
"321";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"21";"97";"2.41100000000006"
"322";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"22";"97";"2.41399999999703"
"323";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"23";"97";"2.21800000000076"
"324";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"24";"97";"2.42599999999948"
"325";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"25";"97";"2.23300000000017"
"326";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"26";"97";"2.41499999999724"
"327";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"27";"96.875";"2.41600000000108"
"328";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"28";"96.875";"2.25300000000061"
"329";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"29";"96.875";"2.23799999999756"
"330";"3";"2";"100";"1";"gaussian";"0.6";"6.52000000000044";"FALSE";"FALSE";"0.8  (Person dependent)";"30";"96.875";"2.41800000000148"
"331";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"1";"98.5";"2.41800000000148"
"332";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"2";"98.625";"2.41200000000026"
"333";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"3";"99";"2.40200000000186"
"334";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"4";"98.75";"2.21799999999712"
"335";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"5";"98.625";"2.21999999999753"
"336";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"6";"98.875";"2.40799999999945"
"337";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"7";"98.75";"2.26400000000285"
"338";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"8";"98.375";"2.41500000000087"
"339";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"9";"98.875";"2.65899999999965"
"340";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"98.625";"2.24199999999837"
"341";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"11";"98.5";"2.40799999999945"
"342";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"12";"98.75";"2.40799999999945"
"343";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"13";"98.375";"2.24300000000221"
"344";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"14";"98.5";"2.2300000000032"
"345";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"15";"98.5";"2.41400000000067"
"346";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"16";"98.5";"2.40799999999945"
"347";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"17";"98.375";"2.2489999999998"
"348";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"18";"98.5";"2.42000000000189"
"349";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"19";"98.375";"2.40700000000288"
"350";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"20";"98.5";"2.2510000000002"
"351";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"21";"98.5";"2.4210000000021"
"352";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"22";"98.625";"2.35899999999674"
"353";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"23";"98.375";"2.41500000000087"
"354";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"24";"98.5";"2.21299999999974"
"355";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"25";"98.125";"2.48199999999997"
"356";"3";"3";"100";"1";"gaussian";"0.6";"6.49399999999878";"FALSE";"FALSE";"0.8  (Person dependent)";"26";"98.125";"2.33199999999852"
