"";"Group_#";"Member#";"DPI";"Centered";"Smoothing";"Gaussian_Sigma";"Data_Loading_Time [s]";"PCA";"Normalized";"split";"k";"accuracy";"k_time [s]"
"1";"4";"all";"200";"FALSE";"none";"0";"88.0939999999999";"FALSE";"FALSE";"0.8  (Person dependent)";"10";"76.875";"1274.357"
